Metadata_DNA	Model_type	Mitocheck_Phenotypic_Class	Model_Feature_Type	Average_Rank	Average_P_Value	Min_IQR_Rank	Max_IQR_Rank	Min_IQR_P_Value	Max_IQR_P_Value	Count
LT0098_13/LT0098_13_21_33.tif	final	Binuclear	DP	2.0	0.0890549959133855	2.0	2.0	0.0890549959133855	0.0890549959133855	1
LT0098_13/LT0098_13_21_33.tif	final	Polylobed	CP	1.4	0.6087251143477149	1.0	2.0	0.4829532964272045	0.8372641321486332	5
LT0098_13/LT0098_13_21_33.tif	final	Polylobed	CP_and_DP	1.2	0.7157030113752765	1.0	1.0	0.6327369152187665	0.9214970229606912	5
LT0098_13/LT0098_13_21_33.tif	final	Polylobed	DP	1.0	0.7927587078117723	1.0	1.0	0.791049628799322	0.8763005359294156	5
LT0098_13/LT0098_13_21_33.tif	shuffled	Binuclear	CP	8.0	0.0646167136528869	8.0	8.0	0.0646167136528869	0.0646167136528869	1
LT0098_13/LT0098_13_21_33.tif	shuffled	Binuclear	CP_and_DP	6.0	0.001414164252032	6.0	6.0	0.001414164252032	0.001414164252032	1
LT0098_13/LT0098_13_21_33.tif	shuffled	Binuclear	DP	13.0	0.0005651746304168	13.0	13.0	0.0005651746304168	0.0005651746304168	1
LT0098_13/LT0098_13_21_33.tif	shuffled	Polylobed	CP	7.0	0.06311935198377508	7.0	8.0	0.0555390567193675	0.0687965868429492	5
LT0098_13/LT0098_13_21_33.tif	shuffled	Polylobed	CP_and_DP	5.0	0.21497073630815738	1.0	8.0	0.0384510910456895	0.3175568882307011	5
LT0098_13/LT0098_13_21_33.tif	shuffled	Polylobed	DP	8.0	0.01709551684741136	7.0	12.0	0.0031251634840382	0.0153022958431606	5
LT0098_13/LT0098_13_21_77.tif	final	Anaphase	CP	8.0	0.23957498436613425	4.0	12.5	0.0024764414478429747	0.2647632580435501	4
LT0098_13/LT0098_13_21_77.tif	final	Anaphase	CP_and_DP	8.75	0.2293745788663482	7.0	11.75	0.0042915602492359746	0.2427517164301436	4
LT0098_13/LT0098_13_21_77.tif	final	Anaphase	DP	6.0	0.08786945160081269	2.75	9.25	0.00097669101148395	0.1017299494744747	4
LT0098_13/LT0098_13_21_77.tif	final	Binuclear	CP	6.75	0.17775882889191189	2.5	9.75	2.3574380536736736e-06	0.19002408135099746	4
LT0098_13/LT0098_13_21_77.tif	final	Binuclear	CP_and_DP	6.25	0.08991857176516903	3.5	6.75	0.0012739845463287523	0.10139974047670908	4
LT0098_13/LT0098_13_21_77.tif	final	Binuclear	DP	6.5	0.1250905095039285	2.0	9.5	0.014388745306661576	0.18425319913579502	4
LT0098_13/LT0098_13_21_77.tif	final	Interphase	CP	6.333333333333333	0.13181399078022624	3.25	9.5	0.001033105833942575	0.09128780603445387	6
LT0098_13/LT0098_13_21_77.tif	final	Interphase	CP_and_DP	6.833333333333333	0.12213608166765766	2.75	11.25	0.000778643410698975	0.18794052823827906	6
LT0098_13/LT0098_13_21_77.tif	final	Interphase	DP	5.0	0.11503649621459756	1.75	6.25	0.0010810709152912499	0.234735915136639	6
LT0098_13/LT0098_13_21_77.tif	final	Polylobed	CP	7.333333333333333	0.02147226014247176	4.0	10.0	0.0006554308869784407	0.032208390213706646	3
LT0098_13/LT0098_13_21_77.tif	final	Polylobed	CP_and_DP	10.0	0.01068418179500769	7.5	14.0	0.0005412265037412848	0.0160262520547091	3
LT0098_13/LT0098_13_21_77.tif	final	Polylobed	DP	10.333333333333334	0.041563837827411174	8.0	14.5	0.00038921368250451104	0.06231520840851055	3
LT0098_13/LT0098_13_21_77.tif	shuffled	Anaphase	CP	10.0	0.04576202728196847	9.0	11.5	0.033579501142359	0.060547309595101524	4
LT0098_13/LT0098_13_21_77.tif	shuffled	Anaphase	CP_and_DP	11.5	0.000682937156273048	10.0	12.0	0.00021305255888822295	0.001140580135338925	4
LT0098_13/LT0098_13_21_77.tif	shuffled	Anaphase	DP	8.75	0.0054507266579613	6.0	11.25	0.0003361804293139	0.00808946027453745	4
LT0098_13/LT0098_13_21_77.tif	shuffled	Binuclear	CP	5.5	0.07509134006248892	4.0	7.0	0.06372689834430535	0.08840617576279243	4
LT0098_13/LT0098_13_21_77.tif	shuffled	Binuclear	CP_and_DP	6.25	0.0060110441463641	3.75	8.0	0.003296634005112425	0.0068021607980660245	4
LT0098_13/LT0098_13_21_77.tif	shuffled	Binuclear	DP	4.75	0.0564170736281082	4.25	5.5	0.004798009864243425	0.057636743427196574	4
LT0098_13/LT0098_13_21_77.tif	shuffled	Interphase	CP	7.333333333333333	0.08075103705703829	3.0	11.5	0.06055031776494905	0.09424706181834397	6
LT0098_13/LT0098_13_21_77.tif	shuffled	Interphase	CP_and_DP	6.166666666666667	0.06321714709295756	2.5	8.25	0.001511425486878525	0.12529220704175517	6
LT0098_13/LT0098_13_21_77.tif	shuffled	Interphase	DP	5.166666666666667	0.20786919349796149	2.75	7.5	0.017122547710317525	0.13191682058488421	6
LT0098_13/LT0098_13_21_77.tif	shuffled	Polylobed	CP	2.3333333333333335	0.12016976227840519	2.0	2.5	0.11061499743618924	0.12920832790973655	3
LT0098_13/LT0098_13_21_77.tif	shuffled	Polylobed	CP_and_DP	1.0	0.6130438523331706	1.0	1.0	0.44408084269734804	0.6984029666995332	3
LT0098_13/LT0098_13_21_77.tif	shuffled	Polylobed	DP	9.333333333333334	0.10891236885966214	7.5	13.0	0.0006179793272045003	0.16336849318128266	3
LT0100_03/LT0100_03_93_37.tif	final	Anaphase	CP	7.0	0.006458238592990936	5.5	8.5	0.0032634602555411535	0.009653016930440718	2
LT0100_03/LT0100_03_93_37.tif	final	Anaphase	CP_and_DP	7.0	0.0035043582434159002	5.5	8.5	0.0020021915311476002	0.0050065249556842	2
LT0100_03/LT0100_03_93_37.tif	final	Anaphase	DP	9.0	0.0013075522531544501	6.5	11.5	0.001094024353683475	0.001521080152625425	2
LT0100_03/LT0100_03_93_37.tif	final	Apoptosis	CP	11.0	0.0021062990993481	11.0	11.0	0.0021062990993481	0.0021062990993481	1
LT0100_03/LT0100_03_93_37.tif	final	Apoptosis	CP_and_DP	10.0	0.0029496823899463	10.0	10.0	0.0029496823899463	0.0029496823899463	1
LT0100_03/LT0100_03_93_37.tif	final	Apoptosis	DP	6.0	0.0110221006291465	6.0	6.0	0.0110221006291465	0.0110221006291465	1
LT0100_03/LT0100_03_93_37.tif	final	Binuclear	CP	3.0	0.0143534916695267	3.0	3.0	0.0143534916695267	0.0143534916695267	1
LT0100_03/LT0100_03_93_37.tif	final	Binuclear	CP_and_DP	2.0	0.2551218591297531	2.0	2.0	0.2551218591297531	0.2551218591297531	1
LT0100_03/LT0100_03_93_37.tif	final	Binuclear	DP	2.0	0.1575721107967357	2.0	2.0	0.1575721107967357	0.1575721107967357	1
LT0100_03/LT0100_03_93_37.tif	final	Elongated	CP	8.0	0.0075123326293115	8.0	8.0	0.0075123326293115	0.0075123326293115	1
LT0100_03/LT0100_03_93_37.tif	final	Elongated	CP_and_DP	3.0	0.0213388601595264	3.0	3.0	0.0213388601595264	0.0213388601595264	1
LT0100_03/LT0100_03_93_37.tif	final	Elongated	DP	3.0	0.0193270939663007	3.0	3.0	0.0193270939663007	0.0193270939663007	1
LT0100_03/LT0100_03_93_37.tif	final	Interphase	CP	5.363636363636363	0.24454490900703646	1.0	8.5	0.022869281236297098	0.3457735379938657	11
LT0100_03/LT0100_03_93_37.tif	final	Interphase	CP_and_DP	5.090909090909091	0.27190613681991943	1.0	7.0	0.00344729367819005	0.43312005687239963	11
LT0100_03/LT0100_03_93_37.tif	final	Interphase	DP	5.545454545454546	0.28061219888679584	1.5	9.0	0.0032062515921758	0.5531222941059779	11
LT0100_03/LT0100_03_93_37.tif	final	Large	CP	7.0	0.0276947395457345	6.5	7.5	0.01891518895096515	0.03647429014050385	2
LT0100_03/LT0100_03_93_37.tif	final	Large	CP_and_DP	5.0	0.1568910769206724	3.0	7.0	0.0786833097949826	0.2350988440463622	2
LT0100_03/LT0100_03_93_37.tif	final	Large	DP	6.0	0.03992598098363642	4.0	8.0	0.01999447853973328	0.05985748342753956	2
LT0100_03/LT0100_03_93_37.tif	final	Metaphase	CP	10.0	0.0054600054517094	10.0	10.0	0.0054600054517094	0.0054600054517094	1
LT0100_03/LT0100_03_93_37.tif	final	Metaphase	CP_and_DP	7.0	0.0032173559133298	7.0	7.0	0.0032173559133298	0.0032173559133298	1
LT0100_03/LT0100_03_93_37.tif	final	Metaphase	DP	3.0	0.011408043015555	3.0	3.0	0.011408043015555	0.011408043015555	1
LT0100_03/LT0100_03_93_37.tif	final	Polylobed	CP	8.285714285714286	0.09278802656738953	3.5	13.0	0.001162306564426363	0.0657327124070446	7
LT0100_03/LT0100_03_93_37.tif	final	Polylobed	CP_and_DP	7.0	0.15303293199521478	1.5	10.5	0.0004401824312442811	0.2632028539496266	7
LT0100_03/LT0100_03_93_37.tif	final	Polylobed	DP	6.285714285714286	0.23126404860948885	1.5	9.0	0.0004405061996755	0.37099264240658014	7
LT0100_03/LT0100_03_93_37.tif	shuffled	Anaphase	CP	12.0	0.0109140392261271	11.5	12.5	0.0084658106067602	0.013362267845494	2
LT0100_03/LT0100_03_93_37.tif	shuffled	Anaphase	CP_and_DP	5.5	0.05562681678057745	4.25	6.75	0.028181957499537922	0.08307167606161697	2
LT0100_03/LT0100_03_93_37.tif	shuffled	Anaphase	DP	5.5	0.0692775448992153	4.25	6.75	0.04572036388400205	0.09283472591442854	2
LT0100_03/LT0100_03_93_37.tif	shuffled	Apoptosis	CP	5.0	0.0763946646908347	5.0	5.0	0.0763946646908347	0.0763946646908347	1
LT0100_03/LT0100_03_93_37.tif	shuffled	Apoptosis	CP_and_DP	8.0	0.0235830146338512	8.0	8.0	0.0235830146338512	0.0235830146338512	1
LT0100_03/LT0100_03_93_37.tif	shuffled	Apoptosis	DP	1.0	0.5302749769644514	1.0	1.0	0.5302749769644514	0.5302749769644514	1
LT0100_03/LT0100_03_93_37.tif	shuffled	Binuclear	CP	6.0	0.0732912521218649	6.0	6.0	0.0732912521218649	0.0732912521218649	1
LT0100_03/LT0100_03_93_37.tif	shuffled	Binuclear	CP_and_DP	6.0	0.0012652336592527	6.0	6.0	0.0012652336592527	0.0012652336592527	1
LT0100_03/LT0100_03_93_37.tif	shuffled	Binuclear	DP	11.0	0.0197254588981516	11.0	11.0	0.0197254588981516	0.0197254588981516	1
LT0100_03/LT0100_03_93_37.tif	shuffled	Elongated	CP	14.0	0.0141166555647403	14.0	14.0	0.0141166555647403	0.0141166555647403	1
LT0100_03/LT0100_03_93_37.tif	shuffled	Elongated	CP_and_DP	14.0	0.0001503141120073	14.0	14.0	0.0001503141120073	0.0001503141120073	1
LT0100_03/LT0100_03_93_37.tif	shuffled	Elongated	DP	2.0	0.1569664809562293	2.0	2.0	0.1569664809562293	0.1569664809562293	1
LT0100_03/LT0100_03_93_37.tif	shuffled	Interphase	CP	2.727272727272727	0.13277438829091048	1.0	2.5	0.10887804493674699	0.1725876765783519	11
LT0100_03/LT0100_03_93_37.tif	shuffled	Interphase	CP_and_DP	7.0	0.15273534991766208	4.0	11.0	0.0038379771619857497	0.07894073100120086	11
LT0100_03/LT0100_03_93_37.tif	shuffled	Interphase	DP	6.2727272727272725	0.11154560973605507	3.5	10.5	0.0387704572899484	0.10952936461432825	11
LT0100_03/LT0100_03_93_37.tif	shuffled	Large	CP	10.0	0.04169017398972775	7.5	12.5	0.026959557834630027	0.05642079014482547	2
LT0100_03/LT0100_03_93_37.tif	shuffled	Large	CP_and_DP	12.0	0.0041618356042143504	12.0	12.0	0.002134784974433225	0.006188886233995475	2
LT0100_03/LT0100_03_93_37.tif	shuffled	Large	DP	9.0	0.050229567975395295	6.5	11.5	0.02674253859220775	0.07371659735858285	2
LT0100_03/LT0100_03_93_37.tif	shuffled	Metaphase	CP	2.0	0.1487971990828762	2.0	2.0	0.1487971990828762	0.1487971990828762	1
LT0100_03/LT0100_03_93_37.tif	shuffled	Metaphase	CP_and_DP	13.0	0.0026841343380623	13.0	13.0	0.0026841343380623	0.0026841343380623	1
LT0100_03/LT0100_03_93_37.tif	shuffled	Metaphase	DP	8.0	0.0335982224142041	8.0	8.0	0.0335982224142041	0.0335982224142041	1
LT0100_03/LT0100_03_93_37.tif	shuffled	Polylobed	CP	6.714285714285714	0.09477209676889331	2.0	10.5	0.041723909575133444	0.15149996105782504	7
LT0100_03/LT0100_03_93_37.tif	shuffled	Polylobed	CP_and_DP	8.428571428571429	0.03146431468969508	3.5	13.5	0.00162531070713095	0.02871474433087335	7
LT0100_03/LT0100_03_93_37.tif	shuffled	Polylobed	DP	9.142857142857142	0.03141384390903013	8.5	11.0	0.0178500325024449	0.026239327311459747	7
LT0100_03/LT0100_03_93_56.tif	final	Anaphase	CP	8.0	0.0015103606155485502	6.5	9.5	0.001213738965714075	0.0018069822653830252	2
LT0100_03/LT0100_03_93_56.tif	final	Anaphase	CP_and_DP	10.0	0.0018011282769259001	8.0	12.0	0.00155571097095525	0.00204654558289655	2
LT0100_03/LT0100_03_93_56.tif	final	Anaphase	DP	8.5	0.0187454496096528	7.75	9.25	0.011017877723068302	0.0264730214962373	2
LT0100_03/LT0100_03_93_56.tif	final	Apoptosis	CP	12.0	0.006991344161001767	11.0	13.0	0.0049079064215215	0.00812089845808185	3
LT0100_03/LT0100_03_93_56.tif	final	Apoptosis	CP_and_DP	5.333333333333333	0.03943931496875296	4.5	6.5	0.02049283329077655	0.0560626110036556	3
LT0100_03/LT0100_03_93_56.tif	final	Apoptosis	DP	5.0	0.10307569381371033	3.0	6.5	0.05018884267486195	0.15327256437991243	3
LT0100_03/LT0100_03_93_56.tif	final	Binuclear	CP	3.0	0.0509886585986281	3.0	3.0	0.0509886585986281	0.0509886585986281	1
LT0100_03/LT0100_03_93_56.tif	final	Binuclear	CP_and_DP	15.0	0.0013784038399536	15.0	15.0	0.0013784038399536	0.0013784038399536	1
LT0100_03/LT0100_03_93_56.tif	final	Binuclear	DP	15.0	0.0003976828324604	15.0	15.0	0.0003976828324604	0.0003976828324604	1
LT0100_03/LT0100_03_93_56.tif	final	Interphase	CP	6.545454545454546	0.2440060216561559	1.0	9.5	0.0009884078796732	0.5124805373396931	11
LT0100_03/LT0100_03_93_56.tif	final	Interphase	CP_and_DP	6.909090909090909	0.1740320645704996	3.0	10.0	0.00408776562301905	0.2187999170768384	11
LT0100_03/LT0100_03_93_56.tif	final	Interphase	DP	4.454545454545454	0.15022158047487189	2.0	7.0	0.0177496274170219	0.214242978062733	11
LT0100_03/LT0100_03_93_56.tif	final	Polylobed	CP	6.833333333333333	0.15535921292270347	3.0	11.5	0.011928558244096025	0.06240125329543791	6
LT0100_03/LT0100_03_93_56.tif	final	Polylobed	CP_and_DP	4.833333333333333	0.18557673296564092	4.0	5.5	0.027005231755081724	0.08025472206944295	6
LT0100_03/LT0100_03_93_56.tif	final	Polylobed	DP	2.3333333333333335	0.2172093571846423	2.0	2.75	0.07149004012805057	0.1544209455923108	6
LT0100_03/LT0100_03_93_56.tif	shuffled	Anaphase	CP	9.0	0.0363759274318706	6.5	11.5	0.0241855708920744	0.0485662839716668	2
LT0100_03/LT0100_03_93_56.tif	shuffled	Anaphase	CP_and_DP	11.5	0.012713273580206349	11.25	11.75	0.011075029775026824	0.014351517385385874	2
LT0100_03/LT0100_03_93_56.tif	shuffled	Anaphase	DP	10.0	0.0436154523858288	9.5	10.5	0.0369562507226135	0.050274654049044104	2
LT0100_03/LT0100_03_93_56.tif	shuffled	Apoptosis	CP	10.333333333333334	0.04631143552786707	9.5	11.5	0.03169435527905175	0.05882818624962935	3
LT0100_03/LT0100_03_93_56.tif	shuffled	Apoptosis	CP_and_DP	8.0	0.04210196359515537	6.5	9.0	0.030692363441567703	0.06133195478138115	3
LT0100_03/LT0100_03_93_56.tif	shuffled	Apoptosis	DP	8.0	0.05431404537482979	6.0	9.0	0.0513119503387187	0.0587377423690251	3
LT0100_03/LT0100_03_93_56.tif	shuffled	Binuclear	CP	11.0	0.0468634127807445	11.0	11.0	0.0468634127807445	0.0468634127807445	1
LT0100_03/LT0100_03_93_56.tif	shuffled	Binuclear	CP_and_DP	2.0	0.1598079762013363	2.0	2.0	0.1598079762013363	0.1598079762013363	1
LT0100_03/LT0100_03_93_56.tif	shuffled	Binuclear	DP	3.0	0.0884735462719017	3.0	3.0	0.0884735462719017	0.0884735462719017	1
LT0100_03/LT0100_03_93_56.tif	shuffled	Interphase	CP	4.181818181818182	0.1277013560443344	2.0	6.0	0.0876713124585176	0.17947818675292104	11
LT0100_03/LT0100_03_93_56.tif	shuffled	Interphase	CP_and_DP	5.2727272727272725	0.09908824652741309	3.0	6.5	0.05126026931812285	0.1210705576405475	11
LT0100_03/LT0100_03_93_56.tif	shuffled	Interphase	DP	2.8181818181818183	0.13066070848001896	1.0	2.5	0.09757266858312655	0.17479708360823898	11
LT0100_03/LT0100_03_93_56.tif	shuffled	Polylobed	CP	3.5	0.09682248339468204	2.25	4.0	0.09046232270722465	0.10965126791802032	6
LT0100_03/LT0100_03_93_56.tif	shuffled	Polylobed	CP_and_DP	3.3333333333333335	0.229155764342011	1.0	5.0	0.10081748037321281	0.3547738388882438	6
LT0100_03/LT0100_03_93_56.tif	shuffled	Polylobed	DP	2.5	0.1166610764258977	1.25	3.0	0.11042579164731152	0.12872328760973772	6
LT0100_03/LT0100_03_93_84.tif	final	Apoptosis	CP	5.6	0.2852894720537829	1.25	9.25	0.0012060456171515501	0.436573768302127	10
LT0100_03/LT0100_03_93_84.tif	final	Apoptosis	CP_and_DP	3.0	0.34144165927281234	1.0	4.5	0.032042546953837375	0.652030292504048	10
LT0100_03/LT0100_03_93_84.tif	final	Apoptosis	DP	3.6	0.22714859327056938	1.0	3.75	0.08469410156338715	0.36615241862344655	10
LT0100_03/LT0100_03_93_84.tif	final	Interphase	CP	8.0	0.21145433991785456	4.75	11.75	8.113424012728984e-08	0.2156225068115782	4
LT0100_03/LT0100_03_93_84.tif	final	Interphase	CP_and_DP	8.75	0.19218354448760536	7.0	11.75	0.00015888069956593428	0.20094278389404024	4
LT0100_03/LT0100_03_93_84.tif	final	Interphase	DP	2.0	0.3536160129492851	1.0	2.5	0.19696143380463704	0.5138143864050606	4
LT0100_03/LT0100_03_93_84.tif	final	Polylobed	CP	9.666666666666666	0.2866792790169444	7.0	14.0	1.3322148550927149e-06	0.43001891827337835	3
LT0100_03/LT0100_03_93_84.tif	final	Polylobed	CP_and_DP	8.666666666666666	0.15325581485996398	6.5	12.0	0.0006592672409124043	0.22987027183338196	3
LT0100_03/LT0100_03_93_84.tif	final	Polylobed	DP	4.666666666666667	0.1740272614572015	3.0	6.5	0.00641270229994495	0.25909865501729057	3
LT0100_03/LT0100_03_93_84.tif	shuffled	Apoptosis	CP	4.7	0.10479701644395563	3.25	6.0	0.08400486565342258	0.11333834608165716	10
LT0100_03/LT0100_03_93_84.tif	shuffled	Apoptosis	CP_and_DP	9.3	0.01569816958968843	6.25	12.25	0.0011796003519028752	0.01878232543779455	10
LT0100_03/LT0100_03_93_84.tif	shuffled	Apoptosis	DP	9.6	0.036414329143187804	7.5	11.75	0.015493781935779825	0.04380058598259092	10
LT0100_03/LT0100_03_93_84.tif	shuffled	Interphase	CP	5.0	0.08485471193644545	3.75	5.75	0.07204585359125676	0.08806369705565675	4
LT0100_03/LT0100_03_93_84.tif	shuffled	Interphase	CP_and_DP	4.5	0.3586179276388082	1.0	7.0	0.05920411935015842	0.6447082783596099	4
LT0100_03/LT0100_03_93_84.tif	shuffled	Interphase	DP	7.5	0.09159511633574485	4.25	10.25	0.01684755626256365	0.12647315636117212	4
LT0100_03/LT0100_03_93_84.tif	shuffled	Polylobed	CP	3.3333333333333335	0.13298798025327918	1.5	4.5	0.10321819004069185	0.17060253223556138	3
LT0100_03/LT0100_03_93_84.tif	shuffled	Polylobed	CP_and_DP	2.0	0.5961731904814557	1.0	2.5	0.45491941821009724	0.8708644108463175	3
LT0100_03/LT0100_03_93_84.tif	shuffled	Polylobed	DP	4.666666666666667	0.21609139611865757	3.5	6.5	0.0431639925943727	0.31448601001657284	3
LT0101_01/LT0101_01_277_66.tif	final	Binuclear	CP	6.333333333333333	0.09068349327934673	2.5	8.5	0.010002918102694104	0.1360214086614388	3
LT0101_01/LT0101_01_277_66.tif	final	Binuclear	CP_and_DP	6.0	0.19744800803232845	1.5	8.5	0.015400113560250717	0.2961432351667626	3
LT0101_01/LT0101_01_277_66.tif	final	Binuclear	DP	6.0	0.24528763471906215	2.0	8.0	0.16352557860736144	0.36790029847673894	3
LT0101_01/LT0101_01_277_66.tif	final	Grape	CP	3.0	0.1198019559807764	3.0	3.0	0.1198019559807764	0.1198019559807764	1
LT0101_01/LT0101_01_277_66.tif	final	Grape	CP_and_DP	2.0	0.2681864849917805	2.0	2.0	0.2681864849917805	0.2681864849917805	1
LT0101_01/LT0101_01_277_66.tif	final	Grape	DP	3.0	0.0667892482060579	3.0	3.0	0.0667892482060579	0.0667892482060579	1
LT0101_01/LT0101_01_277_66.tif	final	Interphase	CP	6.3	0.29864663770526334	1.25	11.0	0.000574635239430025	0.655436914073152	10
LT0101_01/LT0101_01_277_66.tif	final	Interphase	CP_and_DP	7.2	0.2714804437122691	1.75	12.5	0.0014964577185972118	0.6327454055658455	10
LT0101_01/LT0101_01_277_66.tif	final	Interphase	DP	6.8	0.18949928944598707	2.0	12.5	0.0018312700890579	0.303367088697235	10
LT0101_01/LT0101_01_277_66.tif	final	Metaphase	CP	12.0	0.001665300555487033	10.5	13.0	0.0005042418500300995	0.0024954302999895	3
LT0101_01/LT0101_01_277_66.tif	final	Metaphase	CP_and_DP	8.333333333333334	0.004629499623790035	5.0	10.5	0.002739830194732002	0.006942477948616551	3
LT0101_01/LT0101_01_277_66.tif	final	Metaphase	DP	12.0	0.006817887939913683	10.5	14.5	0.003435189833843676	0.010187043024922151	3
LT0101_01/LT0101_01_277_66.tif	final	MetaphaseAlignment	CP	10.0	0.00737842040518235	8.0	12.0	0.006985286001249175	0.0077715548091155245	2
LT0101_01/LT0101_01_277_66.tif	final	MetaphaseAlignment	CP_and_DP	13.0	0.0038337687339509	12.5	13.5	0.00208014374354945	0.00558739372435235	2
LT0101_01/LT0101_01_277_66.tif	final	MetaphaseAlignment	DP	14.5	0.0012786636841944999	14.25	14.75	0.00087722582567005	0.00168010154271895	2
LT0101_01/LT0101_01_277_66.tif	final	Polylobed	CP	9.6	0.005038828569833348	6.0	14.0	7.019040953455843e-06	0.0057133397293737	5
LT0101_01/LT0101_01_277_66.tif	final	Polylobed	CP_and_DP	13.0	0.001134502129338263	13.0	15.0	0.0004533440921759	0.0010747560238681	5
LT0101_01/LT0101_01_277_66.tif	final	Polylobed	DP	11.4	0.0027006157720317397	7.0	15.0	0.001484172644749	0.0037313424486947	5
LT0101_01/LT0101_01_277_66.tif	final	Prometaphase	CP	4.5	0.032085091085083284	4.25	4.75	0.01607404782684663	0.04809613434331994	2
LT0101_01/LT0101_01_277_66.tif	final	Prometaphase	CP_and_DP	4.5	0.04579083105424885	4.25	4.75	0.023303243728971777	0.06827841837952593	2
LT0101_01/LT0101_01_277_66.tif	final	Prometaphase	DP	3.5	0.07839096842151326	3.25	3.75	0.04163752694691818	0.11514440989610833	2
LT0101_01/LT0101_01_277_66.tif	shuffled	Binuclear	CP	8.666666666666666	0.042579080511932564	6.5	10.5	0.026191225782387	0.0607671545821867	3
LT0101_01/LT0101_01_277_66.tif	shuffled	Binuclear	CP_and_DP	11.0	0.0084163819753176	9.5	13.0	0.0038721856390747	0.01179084967083795	3
LT0101_01/LT0101_01_277_66.tif	shuffled	Binuclear	DP	10.333333333333334	0.017736565114003768	8.5	12.0	0.010865407918640149	0.02635775124023515	3
LT0101_01/LT0101_01_277_66.tif	shuffled	Grape	CP	13.0	0.0158816109249866	13.0	13.0	0.0158816109249866	0.0158816109249866	1
LT0101_01/LT0101_01_277_66.tif	shuffled	Grape	CP_and_DP	15.0	0.0002337862361703	15.0	15.0	0.0002337862361703	0.0002337862361703	1
LT0101_01/LT0101_01_277_66.tif	shuffled	Grape	DP	6.0	0.0475795822017429	6.0	6.0	0.0475795822017429	0.0475795822017429	1
LT0101_01/LT0101_01_277_66.tif	shuffled	Interphase	CP	3.9	0.11037687570007901	2.0	5.0	0.06987267609971205	0.14064022479240817	10
LT0101_01/LT0101_01_277_66.tif	shuffled	Interphase	CP_and_DP	6.3	0.09251449408613295	3.0	7.75	0.004674062763583825	0.14784053480064036	10
LT0101_01/LT0101_01_277_66.tif	shuffled	Interphase	DP	9.4	0.06105497112030709	4.0	13.0	0.000673662359607325	0.0814331992764293	10
LT0101_01/LT0101_01_277_66.tif	shuffled	Metaphase	CP	13.666666666666666	0.018185248281205702	13.0	14.5	0.014326719328064251	0.02248616753923675	3
LT0101_01/LT0101_01_277_66.tif	shuffled	Metaphase	CP_and_DP	8.333333333333334	0.037026600287687894	5.5	10.5	0.02259513638971174	0.05551693849934029	3
LT0101_01/LT0101_01_277_66.tif	shuffled	Metaphase	DP	7.0	0.0445325624817311	5.0	8.5	0.0282513681966893	0.0656580455652849	3
LT0101_01/LT0101_01_277_66.tif	shuffled	MetaphaseAlignment	CP	11.0	0.030173937650478204	10.0	12.0	0.0236051584569383	0.0367427168440181	2
LT0101_01/LT0101_01_277_66.tif	shuffled	MetaphaseAlignment	CP_and_DP	10.5	0.003831128066918224	8.75	12.25	0.001917531542910336	0.0057447245909261115	2
LT0101_01/LT0101_01_277_66.tif	shuffled	MetaphaseAlignment	DP	8.0	0.00456307000900065	7.0	9.0	0.0025987578331752755	0.006527382184826025	2
LT0101_01/LT0101_01_277_66.tif	shuffled	Polylobed	CP	6.8	0.07099024610074152	7.0	7.0	0.0639481019705433	0.0705620969549804	5
LT0101_01/LT0101_01_277_66.tif	shuffled	Polylobed	CP_and_DP	7.4	0.03167959130888428	4.0	11.0	0.0081115045441519	0.0224245107381512	5
LT0101_01/LT0101_01_277_66.tif	shuffled	Polylobed	DP	8.8	0.06513057461834201	7.0	11.0	0.0021718285829147	0.0374223988857911	5
LT0101_01/LT0101_01_277_66.tif	shuffled	Prometaphase	CP	5.0	0.09007560995304731	5.0	5.0	0.07287465265797535	0.10727656724811925	2
LT0101_01/LT0101_01_277_66.tif	shuffled	Prometaphase	CP_and_DP	4.0	0.03391373475387005	3.5	4.5	0.032987659010512226	0.034839810497227876	2
LT0101_01/LT0101_01_277_66.tif	shuffled	Prometaphase	DP	10.0	0.000420546735212268	9.5	10.5	0.00023176927114050197	0.000609324199284034	2
LT0101_01/LT0101_01_277_74.tif	final	MetaphaseAlignment	CP	1.5	0.507028154898964	1.0	1.75	0.33365816891330247	0.6601277017354752	6
LT0101_01/LT0101_01_277_74.tif	final	MetaphaseAlignment	CP_and_DP	1.5	0.5088547258433346	1.0	2.0	0.2604652280580415	0.7405824965062744	6
LT0101_01/LT0101_01_277_74.tif	final	MetaphaseAlignment	DP	1.6666666666666667	0.4750653652193213	1.0	2.0	0.16387761753995247	0.7420532690288525	6
LT0101_01/LT0101_01_277_74.tif	final	Prometaphase	CP	7.0	4.88119962059887e-05	7.0	7.0	4.88119962059887e-05	4.88119962059887e-05	1
LT0101_01/LT0101_01_277_74.tif	final	Prometaphase	CP_and_DP	6.0	0.0013582096709835	6.0	6.0	0.0013582096709835	0.0013582096709835	1
LT0101_01/LT0101_01_277_74.tif	final	Prometaphase	DP	6.0	0.0102741866787065	6.0	6.0	0.0102741866787065	0.0102741866787065	1
LT0101_01/LT0101_01_277_74.tif	shuffled	MetaphaseAlignment	CP	7.333333333333333	0.03981068862808638	7.0	8.0	0.024493269788523925	0.05635354391676635	6
